date,gross,net,n_long,n_short,regime
2023-03-20,0.007009638485083732,0.005409638485083732,6,6,high
2023-03-21,0.012525024689910862,0.010925024689910861,6,6,high
2023-03-22,0.002990581557186514,0.0013905815571865138,6,6,high
2023-03-23,-0.007282181576608543,-0.008882181576608543,6,6,high
2023-03-24,-0.009258691521243088,-0.010858691521243089,6,6,high
2023-03-25,-0.012323744679895558,-0.013923744679895558,6,6,high
2023-03-26,-0.014617674461104832,-0.016217674461104833,6,6,high
2023-03-27,-0.014543957688353721,-0.01614395768835372,6,6,high
2023-03-28,-0.016596745586072485,-0.018196745586072486,6,6,high
2023-03-29,-0.006926360953527441,-0.008526360953527441,6,6,high
2023-03-30,0.0006963307552891836,-0.0009036692447108165,6,6,high
2023-03-31,0.012073027408771971,0.01047302740877197,6,6,high
2023-04-01,0.003234441890025301,0.001634441890025301,6,6,high
2023-04-02,-0.011382816979608275,-0.012982816979608276,6,6,high
2023-04-03,0.012772655207931497,0.011172655207931497,6,6,high
2023-04-04,0.014038816306772537,0.012438816306772536,6,6,high
2023-04-05,0.015293151618640834,0.013693151618640834,6,6,high
2023-04-06,0.01047272853502495,0.00887272853502495,6,6,high
2023-04-07,-0.0016438902655196604,-0.0032438902655196602,6,6,high
2023-04-08,0.0041405713517582605,0.0025405713517582607,6,6,high
2023-04-09,-0.018827793673493586,-0.020427793673493587,6,6,low
2023-04-10,-0.011597686877495768,-0.013197686877495769,6,6,low
2023-04-11,-0.003913957837536446,-0.0055139578375364455,6,6,low
2023-04-12,-0.007211947101139746,-0.008811947101139746,6,6,low
2023-04-13,-0.003717365593171887,-0.005317365593171887,6,6,low
2023-04-14,0.001186357360690709,-0.00041364263930929114,6,6,low
2023-04-15,0.01049851070013553,0.00889851070013553,6,6,low
2023-04-16,-0.004913867392178237,-0.0065138673921782365,6,6,low
2023-04-17,-0.014389728643241471,-0.015989728643241472,6,6,low
2023-04-18,-0.016927084195073272,-0.018527084195073273,6,6,low
2023-04-19,-0.019944502349294103,-0.021544502349294104,6,6,low
2023-04-20,-0.014606381766201947,-0.016206381766201948,6,6,low
2023-04-21,0.00279246870317916,0.00119246870317916,6,6,low
2023-04-22,0.009324183647841083,0.007724183647841083,6,6,low
2023-04-23,0.0016860281837585782,8.602818375857816e-05,6,6,low
2023-04-24,-0.00404488702456858,-0.00564488702456858,6,6,low
2023-04-25,0.004301102504254971,0.0027011025042549715,6,6,low
2023-04-26,-0.004750669331818308,-0.006350669331818308,6,6,low
2023-04-27,0.008074484345493016,0.006474484345493016,6,6,low
2023-04-28,0.0026528127205667443,0.0010528127205667443,6,6,low
2023-04-29,-7.113425092173525e-05,-0.0016711342509217353,6,6,low
2023-04-30,-0.00038215437778632696,-0.0019821543777863273,6,6,low
2023-05-01,-0.004581261913321734,-0.006181261913321734,6,6,low
2023-05-02,0.0001340649558447156,-0.0014659350441552845,6,6,low
2023-05-03,0.00813012870167931,0.006530128701679311,6,6,low
2023-05-04,0.005006130549274835,0.003406130549274835,6,6,low
2023-05-05,0.009798237067324564,0.008198237067324563,6,6,low
2023-05-06,0.009818064839268711,0.00821806483926871,6,6,low
2023-05-07,0.0007420244588396546,-0.0008579755411603455,6,6,low
2023-05-08,-0.013033014212539825,-0.014633014212539826,6,6,low
2023-05-09,0.0036738092854271404,0.0020738092854271405,6,6,low
2023-05-10,0.006389737993146823,0.004789737993146823,6,6,low
2023-05-11,-0.005052341443570321,-0.006652341443570321,6,6,low
2023-05-12,-0.001370730882748956,-0.002970730882748956,6,6,low
2023-05-13,-0.001493907825460941,-0.003093907825460941,6,6,low
2023-05-14,0.0011239361521349356,-0.0004760638478650645,6,6,low
2023-05-15,0.006734120644756911,0.005134120644756911,6,6,low
2023-05-16,-0.0037615375773770894,-0.005361537577377089,6,6,low
2023-05-17,0.0035602482902923234,0.0019602482902923235,6,6,low
2023-05-18,0.0073584659474130705,0.005758465947413071,6,6,low
2023-05-19,0.004140974999643131,0.002540974999643131,6,6,low
2023-05-20,0.0020327805071481257,0.0004327805071481256,6,6,low
2023-05-21,6.33045624709493e-05,-0.0015366954375290508,6,6,low
2023-05-22,0.0034545904570538657,0.0018545904570538656,6,6,low
2023-05-23,0.006551605970431749,0.004951605970431749,6,6,low
2023-05-24,0.003005482772933882,0.001405482772933882,6,6,low
2023-05-25,-0.004087506216355542,-0.005687506216355542,6,6,low
2023-05-26,-0.0007327102994518827,-0.0023327102994518826,6,6,low
2023-05-27,0.0017425579052459568,0.00014255790524595672,6,6,low
2023-05-28,0.009915465356599476,0.008315465356599475,6,6,low
2023-05-29,-0.005908919691683516,-0.007508919691683516,6,6,low
2023-05-30,-0.010568788194689158,-0.012168788194689159,6,6,low
2023-05-31,-0.008857800862447772,-0.010457800862447773,6,6,low
2023-06-01,-0.007497562685483267,-0.009097562685483267,6,6,low
2023-06-02,-0.005483276138238478,-0.007083276138238478,6,6,low
2023-06-03,0.0036895216403770408,0.002089521640377041,6,6,low
2023-06-04,0.014182549125793018,0.012582549125793017,6,6,low
2023-06-05,0.006690448184133548,0.005090448184133548,6,6,low
2023-06-06,0.00881794180223475,0.00721794180223475,6,6,low
2023-06-07,0.024486541571068422,0.02288654157106842,6,6,low
2023-06-08,0.03331922489877349,0.03171922489877349,6,6,low
2023-06-09,0.019102399203863578,0.017502399203863577,6,6,low
2023-06-10,-0.005852935959858235,-0.0074529359598582345,6,6,low
2023-06-11,-0.014314782433524395,-0.015914782433524396,6,6,low
2023-06-12,-0.013515395796329164,-0.015115395796329164,6,6,low
2023-06-13,0.003862882771987571,0.002262882771987571,6,6,low
2023-06-14,-0.004149582897254847,-0.005749582897254847,6,6,low
2023-06-15,0.0023151775695464064,0.0007151775695464063,6,6,low
2023-06-16,-0.00959116539393451,-0.011191165393934511,6,6,low
2023-06-17,-0.012326289953165715,-0.013926289953165716,6,6,low
2023-06-18,-0.005457510877275362,-0.007057510877275362,6,6,low
2023-06-19,-0.00989022966138503,-0.011490229661385031,6,6,low
2023-06-20,-0.011265033447924157,-0.012865033447924158,6,6,low
2023-06-21,0.005083875423665821,0.003483875423665821,6,6,low
2023-06-22,0.0013824148342771875,-0.0002175851657228126,6,6,low
2023-06-23,0.0005839475629532409,-0.0010160524370467592,6,6,low
2023-06-24,-0.006587334603478196,-0.008187334603478195,6,6,low
2023-06-25,0.017497167750024696,0.015897167750024695,6,6,low
2023-06-26,-0.021642135041266483,-0.023242135041266484,6,6,low
2023-06-27,0.006277547425713266,0.0046775474257132665,6,6,low
2023-06-28,0.03143357058518148,0.02983357058518148,6,6,low
2023-06-29,0.014667416493670041,0.01306741649367004,6,6,low
2023-06-30,-0.015432497426961591,-0.01703249742696159,6,6,low
2023-07-01,-0.024172948386990932,-0.025772948386990933,6,6,low
2023-07-02,-0.016626244549001988,-0.01822624454900199,6,6,low
2023-07-03,-0.0014615133558693247,-0.0030615133558693245,6,6,low
2023-07-04,0.004533433891003927,0.002933433891003927,6,6,low
2023-07-05,0.0011930477805618621,-0.00040695221943813794,6,6,low
2023-07-06,-0.0030358252050535547,-0.0046358252050535545,6,6,low
2023-07-07,-0.008033642642131997,-0.009633642642131998,6,6,low
2023-07-08,0.009768427987685374,0.008168427987685373,6,6,low
2023-07-09,0.004488753639179043,0.002888753639179043,6,6,low
2023-07-10,-0.020998960648302256,-0.022598960648302257,6,6,low
2023-07-11,0.045168106678818765,0.04356810667881877,6,6,low
2023-07-12,0.027873241384496813,0.026273241384496812,6,6,low
2023-07-13,0.021706673800033556,0.020106673800033555,6,6,low
2023-07-14,-0.004550626916469656,-0.0061506269164696556,6,6,low
2023-07-15,-0.0028977307854932844,-0.004497730785493284,6,6,low
2023-07-16,0.026687084814858368,0.025087084814858367,6,6,low
2023-07-17,0.02315970291079562,0.02155970291079562,6,6,low
2023-07-18,0.025088064744147282,0.02348806474414728,6,6,low
2023-07-19,-0.007192044519301772,-0.008792044519301772,6,6,low
2023-07-20,-0.020745788264143833,-0.022345788264143834,6,6,low
2023-07-21,-0.0028009600820971467,-0.0044009600820971466,6,6,low
2023-07-22,0.0068416245119004866,0.005241624511900487,6,6,low
2023-07-23,-0.00131801146776174,-0.00291801146776174,6,6,low
2023-07-24,0.010426709525534369,0.008826709525534368,6,6,low
2023-07-25,0.003684134498327359,0.002084134498327359,6,6,low
2023-07-26,0.005907499590021389,0.004307499590021389,6,6,low
2023-07-27,-0.006990058250592073,-0.008590058250592073,6,6,low
2023-07-28,-0.0027051493485939562,-0.004305149348593956,6,6,low
2023-07-29,-0.00017786154584570855,-0.0017778615458457086,6,6,low
2023-07-30,-0.013600716996416903,-0.015200716996416903,6,6,low
2023-07-31,-0.00830458307113455,-0.009904583071134551,6,6,low
2023-08-01,-0.019704013728105072,-0.021304013728105073,6,6,low
2023-08-02,-0.000891634191674073,-0.002491634191674073,6,6,low
2023-08-03,-0.0038232830560927036,-0.0054232830560927035,6,6,low
2023-08-04,-0.010423681717526258,-0.012023681717526259,6,6,low
2023-08-05,-0.0036975876988054844,-0.005297587698805484,6,6,low
2023-08-06,-0.006530390882469704,-0.008130390882469704,6,6,low
2023-08-07,-0.005330649161403625,-0.0069306491614036245,6,6,low
2023-08-08,-0.0023273103360756473,-0.003927310336075647,6,6,low
2023-08-09,0.006116280178767411,0.004516280178767411,6,6,low
2023-08-10,-0.00043858396268230387,-0.0020385839626823037,6,6,low
2023-08-11,0.0029900013721828604,0.0013900013721828604,6,6,low
2023-08-12,-0.012160334858560592,-0.013760334858560593,6,6,low
2023-08-13,-0.011427785058638111,-0.013027785058638112,6,6,low
2023-08-14,-0.0171888141867772,-0.018788814186777202,6,6,low
2023-08-15,-0.011346258449143616,-0.012946258449143617,6,6,low
2023-08-16,-0.0044039899507950404,-0.00600398995079504,6,6,low
2023-08-17,-0.011930425752936121,-0.013530425752936122,6,6,low
2023-08-18,-0.010478032824512595,-0.012078032824512596,6,6,low
2023-08-19,-0.0030935333148466746,-0.0046935333148466745,6,6,low
2023-08-20,-0.004881100793938278,-0.006481100793938278,6,6,low
2023-08-21,0.003415156368154364,0.001815156368154364,6,6,low
2023-08-22,0.011477088753104953,0.009877088753104953,6,6,low
2023-08-23,0.0023976766635089835,0.0007976766635089834,6,6,low
2023-08-24,-0.0038203542665855893,-0.005420354266585589,6,6,low
2023-08-25,-0.01333159940398663,-0.01493159940398663,6,6,low
2023-08-26,-0.011657584262027815,-0.013257584262027815,6,6,low
2023-08-27,-0.0023873552914559885,-0.003987355291455988,6,6,low
2023-08-28,0.012852686259297747,0.011252686259297746,6,6,low
2023-08-29,0.015837154841492264,0.014237154841492263,6,6,low
2023-08-30,-0.006523998851587165,-0.008123998851587166,6,6,low
2023-08-31,-0.007018577703721102,-0.008618577703721103,6,6,low
2023-09-01,-0.011538506631059299,-0.0131385066310593,6,6,low
2023-09-02,-0.004078089121750862,-0.005678089121750862,6,6,low
2023-09-03,-0.0017208103892944158,-0.0033208103892944157,6,6,low
2023-09-04,0.00385714074717481,0.0022571407471748102,6,6,low
2023-09-05,0.009905571872858612,0.008305571872858611,6,6,low
2023-09-06,0.006164186885282701,0.004564186885282701,6,6,low
2023-09-07,0.006616985126993923,0.005016985126993923,6,6,low
2023-09-08,0.0032903151424886617,0.0016903151424886617,6,6,low
2023-09-09,-0.0024652485423802342,-0.004065248542380234,6,6,low
2023-09-10,0.0033067466910591623,0.0017067466910591622,6,6,low
2023-09-11,-0.004320138608727982,-0.005920138608727982,6,6,low
2023-09-12,-0.010873585957117994,-0.012473585957117995,6,6,low
2023-09-13,-0.012042411813825631,-0.013642411813825632,6,6,low
2023-09-14,0.004174650967309074,0.0025746509673090744,6,6,low
2023-09-15,-0.0014154935609633219,-0.003015493560963322,6,6,low
2023-09-16,0.00279651095946919,0.00119651095946919,6,6,low
2023-09-17,0.002674540487514374,0.0010745404875143738,6,6,low
2023-09-18,0.00022498970355637124,-0.0013750102964436288,6,6,low
2023-09-19,0.0012584356810122627,-0.0003415643189877374,6,6,low
2023-09-20,0.005051403515254268,0.0034514035152542685,6,6,low
2023-09-21,0.005252654554571782,0.0036526545545717826,6,6,low
2023-09-22,0.00030421481698351916,-0.001295785183016481,6,6,low
2023-09-23,-0.0026148098253075524,-0.004214809825307552,6,6,low
2023-09-24,0.0005551986938288635,-0.0010448013061711366,6,6,low
2023-09-25,-0.0031667684261245336,-0.0047667684261245334,6,6,low
2023-09-26,0.008584716512676956,0.006984716512676956,6,6,low
2023-09-27,0.002071102594675713,0.0004711025946757131,6,6,low
2023-09-28,-0.021480463631042137,-0.023080463631042138,6,6,low
2023-09-29,-0.005010566150634851,-0.006610566150634851,6,6,low
2023-09-30,-0.0027009375538706204,-0.004300937553870621,6,6,low
2023-10-01,-0.011816489857365891,-0.013416489857365892,6,6,low
2023-10-02,0.0017378515442129368,0.00013785154421293668,6,6,low
2023-10-03,0.004775585783558946,0.003175585783558946,6,6,low
2023-10-04,-0.0007464830072573511,-0.0023464830072573513,6,6,low
2023-10-05,-0.0010414728484290504,-0.0026414728484290507,6,6,low
2023-10-06,-0.009534375541155087,-0.011134375541155088,6,6,low
2023-10-07,-0.010379866010858399,-0.0119798660108584,6,6,low
2023-10-08,-0.007337888827624501,-0.008937888827624502,6,6,low
2023-10-09,0.002575912106667388,0.000975912106667388,6,6,low
2023-10-10,-0.0013292846557594268,-0.0029292846557594267,6,6,low
2023-10-11,-0.0020229078904755453,-0.0036229078904755456,6,6,low
2023-10-12,-0.0001304168866300328,-0.0017304168866300329,6,6,low
2023-10-13,0.0011156957910703098,-0.00048430420892969024,6,6,low
2023-10-14,0.015336269588267292,0.013736269588267291,6,6,low
2023-10-15,0.013219576094768183,0.011619576094768182,6,6,low
2023-10-16,0.0061831365004855745,0.004583136500485575,6,6,low
2023-10-17,0.012294807736118706,0.010694807736118705,6,6,low
2023-10-18,0.016543636016225553,0.014943636016225552,6,6,low
2023-10-19,-0.010807809115032607,-0.012407809115032607,6,6,low
2023-10-20,-0.01791038735680337,-0.019510387356803372,6,6,low
2023-10-21,-1.0720456091344033e-05,-0.0016107204560913441,6,6,low
2023-10-22,0.011382754028405669,0.009782754028405668,6,6,low
2023-10-23,0.01168981270545752,0.010089812705457519,6,6,low
2023-10-24,0.008115232502601969,0.006515232502601969,6,6,low
2023-10-25,-0.009561606000413904,-0.011161606000413904,6,6,low
2023-10-26,-0.004013222010433491,-0.005613222010433491,6,6,low
2023-10-27,0.004373818270722318,0.0027738182707223178,6,6,low
2023-10-28,0.002958092220241168,0.001358092220241168,6,6,low
2023-10-29,-0.017485857787399927,-0.019085857787399928,6,6,low
2023-10-30,-5.171545145764289e-05,-0.001651715451457643,6,6,low
2023-10-31,0.0009549678176455807,-0.0006450321823544194,6,6,low
2023-11-01,-0.00023623310994636774,-0.0018362331099463678,6,6,low
2023-11-02,0.0010922526920729564,-0.0005077473079270437,6,6,low
2023-11-03,0.015040009415080324,0.013440009415080324,6,6,low
2023-11-04,0.005387443002695707,0.003787443002695707,6,6,low
2023-11-05,0.015343272411178208,0.013743272411178207,6,6,low
2023-11-06,-0.008433504537763353,-0.010033504537763353,6,6,low
2023-11-07,0.0214682532972181,0.0198682532972181,6,6,low
2023-11-08,-0.011087553792482744,-0.012687553792482745,6,6,low
2023-11-09,0.021508845658220754,0.019908845658220754,6,6,low
2023-11-10,-0.0032517864447660083,-0.004851786444766008,6,6,low
2023-11-11,0.014915707816821616,0.013315707816821615,6,6,low
2023-11-12,0.017835198291283928,0.016235198291283927,6,6,low
2023-11-13,0.04095337154854498,0.039353371548544985,6,6,low
2023-11-14,-0.001038681286593006,-0.0026386812865930058,6,6,low
2023-11-15,-0.01863633728608162,-0.02023633728608162,6,6,low
2023-11-16,-0.001443242515029447,-0.003043242515029447,6,6,low
2023-11-17,-0.02485607978858693,-0.026456079788586932,6,6,low
2023-11-18,-0.033443579710338595,-0.03504357971033859,6,6,low
2023-11-19,-0.035321343038631235,-0.03692134303863123,6,6,low
2023-11-20,0.001526275988599897,-7.372401140010314e-05,6,6,low
2023-11-21,0.0028576803853975347,0.0012576803853975346,6,6,low
2023-11-22,-0.008396992112388956,-0.009996992112388957,6,6,low
2023-11-23,-0.014343920005526783,-0.015943920005526784,6,6,low
2023-11-24,-0.0012687576579422958,-0.0028687576579422957,6,6,low
2023-11-25,0.0026729181479906907,0.0010729181479906906,6,6,low
2023-11-26,-0.01193012914994936,-0.01353012914994936,6,6,low
2023-11-27,-0.014661095332185342,-0.01626109533218534,6,6,low
2023-11-28,-0.0033290235609868546,-0.0049290235609868545,6,6,low
2023-11-29,0.009327906290584002,0.007727906290584002,6,6,low
2023-11-30,0.0003864959038875765,-0.0012135040961124236,6,6,low
2023-12-01,0.008753931743470646,0.007153931743470646,6,6,low
2023-12-02,0.013851123524477767,0.012251123524477766,6,6,low
2023-12-03,0.005029807839959488,0.0034298078399594882,6,6,low
2023-12-04,0.009520916999867545,0.007920916999867545,6,6,low
2023-12-05,0.022810740956507584,0.021210740956507584,6,6,low
2023-12-06,0.024832506827866245,0.023232506827866244,6,6,low
2023-12-07,0.055222893645537285,0.05362289364553729,6,6,low
2023-12-08,0.037656312697665825,0.03605631269766583,6,6,low
2023-12-09,0.009433928517504662,0.007833928517504661,6,6,low
2023-12-10,0.04047103894541168,0.03887103894541168,6,6,low
2023-12-11,0.031806925292222635,0.030206925292222634,6,6,low
2023-12-12,0.007672756937738568,0.0060727569377385686,6,6,low
2023-12-13,-0.018837478966388523,-0.020437478966388523,6,6,low
2023-12-14,-0.018781472424370095,-0.020381472424370096,6,6,low
2023-12-15,0.0008900465911281814,-0.0007099534088718187,6,6,low
2023-12-16,0.011474650538400312,0.009874650538400311,6,6,low
2023-12-17,0.026411214076766318,0.024811214076766317,6,6,low
2023-12-18,0.021302501161120625,0.019702501161120625,6,6,low
2023-12-19,0.015074172665008344,0.013474172665008343,6,6,low
2023-12-20,0.00031902078664060307,-0.001280979213359397,6,6,low
2023-12-21,0.011959736131197902,0.010359736131197901,6,6,low
2023-12-22,0.03248502730211418,0.03088502730211418,6,6,low
2023-12-23,0.012110684184835145,0.010510684184835145,6,6,low
2023-12-24,-0.027835676409739656,-0.029435676409739656,6,6,low
2023-12-25,-0.03423667132860322,-0.035836671328603215,6,6,low
2023-12-26,-0.02755052479974607,-0.029150524799746072,6,6,low
2023-12-27,-0.004659221463936426,-0.0062592214639364254,6,6,low
2023-12-28,-0.011163957459397843,-0.012763957459397844,6,6,low
2023-12-29,0.013500635487597267,0.011900635487597266,6,6,low
2023-12-30,0.0062128169648634594,0.00461281696486346,6,6,low
2023-12-31,-0.014941696506581177,-0.016541696506581178,6,6,low
2024-01-01,-0.004808568430742892,-0.006408568430742892,6,6,low
2024-01-02,0.004784335030005971,0.0031843350300059707,6,6,low
2024-01-03,0.016816371072223738,0.015216371072223737,6,6,low
2024-01-04,0.012732024825698941,0.01113202482569894,6,6,low
2024-01-05,-0.00022269993596319652,-0.0018226999359631966,6,6,low
2024-01-06,0.00798608257184592,0.00638608257184592,6,6,low
2024-01-07,-0.024518253220440857,-0.026118253220440858,6,6,low
2024-01-08,-0.020335073485627988,-0.02193507348562799,6,6,low
2024-01-09,-0.021113017536802295,-0.022713017536802296,6,6,low
2024-01-10,0.01034610536795419,0.008746105367954188,6,6,low
2024-01-11,-0.011202113977473036,-0.012802113977473037,6,6,low
2024-01-12,-0.023042591713929503,-0.024642591713929504,6,6,low
2024-01-13,-0.019818810657221207,-0.021418810657221208,6,6,low
2024-01-14,-0.003930136208367566,-0.005530136208367566,6,6,low
2024-01-15,0.0012469638385041448,-0.00035303616149585525,6,6,low
2024-01-16,0.025121211555940798,0.023521211555940797,6,6,low
2024-01-17,0.010197604304705246,0.008597604304705245,6,6,low
2024-01-18,0.010368419787585187,0.008768419787585186,6,6,low
2024-01-19,0.005373351629181296,0.003773351629181296,6,6,low
2024-01-20,0.0006691093764406228,-0.0009308906235593773,6,6,low
2024-01-21,-0.009464265396013603,-0.011064265396013604,6,6,low
2024-01-22,-0.019163741074641454,-0.020763741074641455,6,6,low
2024-01-23,-0.010821095896861971,-0.012421095896861972,6,6,low
2024-01-24,-0.00769688563599915,-0.00929688563599915,6,6,low
2024-01-25,-0.01448369846228796,-0.01608369846228796,6,6,low
2024-01-26,-0.016037844655011638,-0.01763784465501164,6,6,low
2024-01-27,-0.01650889614041403,-0.01810889614041403,6,6,low
2024-01-28,-0.011446367659511732,-0.013046367659511733,6,6,low
2024-01-29,-0.015434828389795065,-0.017034828389795066,6,6,low
2024-01-30,0.01150722956630766,0.009907229566307659,6,6,low
2024-01-31,0.014026396664226093,0.012426396664226092,6,6,low
2024-02-01,0.006208459227372854,0.0046084592273728546,6,6,low
2024-02-02,-0.004426045459381514,-0.006026045459381514,6,6,low
2024-02-03,0.0025817483899152455,0.0009817483899152454,6,6,low
2024-02-04,0.0001474097348186723,-0.0014525902651813278,6,6,low
2024-02-05,-0.0020328735482503663,-0.003632873548250366,6,6,low
2024-02-06,-0.01661773897577861,-0.01821773897577861,6,6,low
2024-02-07,-0.017859152031686615,-0.019459152031686616,6,6,low
2024-02-08,0.017077613079070953,0.015477613079070952,6,6,low
2024-02-09,0.006916323049391252,0.005316323049391252,6,6,low
2024-02-10,0.006389038869339574,0.004789038869339574,6,6,low
2024-02-11,0.009326496556612978,0.007726496556612978,6,6,low
2024-02-12,-0.0069082658017820976,-0.008508265801782098,6,6,low
2024-02-13,0.006285451971592075,0.004685451971592075,6,6,low
2024-02-14,0.001877419604355752,0.00027741960435575196,6,6,low
2024-02-15,-0.01487282306706944,-0.01647282306706944,6,6,low
2024-02-16,-0.009615150591565935,-0.011215150591565935,6,6,low
2024-02-17,0.005167559571151715,0.003567559571151715,6,6,low
2024-02-18,0.017132008326623486,0.015532008326623485,6,6,low
2024-02-19,0.029128890911933714,0.027528890911933713,6,6,low
2024-02-20,0.05016036758279416,0.04856036758279416,6,6,low
2024-02-21,0.048013016811661605,0.04641301681166161,6,6,low
2024-02-22,0.019985341764624524,0.018385341764624523,6,6,low
2024-02-23,-0.008782821847917233,-0.010382821847917233,6,6,low
2024-02-24,-0.02345900648774061,-0.02505900648774061,6,6,low
2024-02-25,-0.029049893882632065,-0.030649893882632066,6,6,low
2024-02-26,-0.015475045351675468,-0.017075045351675467,6,6,low
2024-02-27,-0.024732007985106004,-0.026332007985106005,6,6,low
2024-02-28,-0.01686126423952375,-0.01846126423952375,6,6,low
2024-02-29,0.012886051956914266,0.011286051956914265,6,6,low
2024-03-01,0.0070039313386487945,0.005403931338648795,6,6,low
2024-03-02,-0.002509205500956034,-0.004109205500956034,6,6,low
2024-03-03,-0.013393644114627842,-0.014993644114627842,6,6,low
2024-03-04,-0.010249737158149506,-0.011849737158149506,6,6,low
2024-03-05,-0.003594838066448787,-0.005194838066448787,6,6,low
2024-03-06,-0.003652869076040042,-0.005252869076040042,6,6,high
2024-03-07,0.013956745589870883,0.012356745589870882,6,6,high
2024-03-08,0.02070211408318691,0.01910211408318691,6,6,high
2024-03-09,0.008925519246316002,0.007325519246316002,6,6,high
2024-03-10,0.011659805249145411,0.01005980524914541,6,6,high
2024-03-11,0.033863597284001866,0.03226359728400187,6,6,low
2024-03-12,-0.016599874833123612,-0.018199874833123613,6,6,high
2024-03-13,-0.0276916753912589,-0.0292916753912589,6,6,high
2024-03-14,-0.03141244622312449,-0.033012446223124485,6,6,high
2024-03-15,0.001983410637159032,0.00038341063715903174,6,6,high
2024-03-16,-0.013828773623085829,-0.01542877362308583,6,6,high
2024-03-17,0.0001425858463409077,-0.0014574141536590924,6,6,high
2024-03-18,0.02183571801604663,0.02023571801604663,6,6,high
2024-03-19,0.026499308306582797,0.024899308306582796,6,6,high
2024-03-20,0.01941367589459353,0.01781367589459353,6,6,high
2024-03-21,-0.010912089405009883,-0.012512089405009884,6,6,high
2024-03-22,0.00989112065321274,0.00829112065321274,6,6,high
2024-03-23,-0.005276950411369524,-0.006876950411369524,6,6,high
2024-03-24,-0.001569371659412561,-0.003169371659412561,6,6,high
2024-03-25,-0.027712375672429308,-0.02931237567242931,6,6,high
2024-03-26,-0.01983237188553258,-0.02143237188553258,6,6,high
2024-03-27,-0.0076723843802366035,-0.009272384380236604,6,6,high
2024-03-28,-0.003895899866052743,-0.005495899866052743,6,6,high
2024-03-29,0.01117087752327281,0.009570877523272809,6,6,high
2024-03-30,-0.0016725554471000645,-0.0032725554471000643,6,6,high
2024-03-31,0.004798136102854303,0.003198136102854303,6,6,high
2024-04-01,-0.0007522082568799278,-0.0023522082568799276,6,6,high
2024-04-02,-0.006191596109983284,-0.007791596109983284,6,6,high
2024-04-03,-0.0028887301443206812,-0.004488730144320681,6,6,high
2024-04-04,0.004587422801045594,0.0029874228010455944,6,6,high
2024-04-05,0.02551452807446215,0.02391452807446215,6,6,high
2024-04-06,-0.00298881736947735,-0.00458881736947735,6,6,high
2024-04-07,-0.022741159847588698,-0.024341159847588698,6,6,high
2024-04-08,-0.03878604027423508,-0.04038604027423508,6,6,high
2024-04-09,-0.05770329344422095,-0.059303293444220945,6,6,high
2024-04-10,-0.052038067838726984,-0.05363806783872698,6,6,high
2024-04-11,-0.03140126240928462,-0.03300126240928462,6,6,high
2024-04-12,-0.01636054860583895,-0.01796054860583895,6,6,high
2024-04-13,0.020407452729882945,0.018807452729882945,6,6,high
2024-04-14,0.0019387070814757892,0.00033870708147578916,6,6,high
2024-04-15,0.002610097210375432,0.0010100972103754319,6,6,high
2024-04-16,0.0013721399345927318,-0.00022786006540726823,6,6,high
2024-04-17,0.02647393779082633,0.02487393779082633,6,6,high
2024-04-18,0.015394254073413383,0.013794254073413382,6,6,high
2024-04-19,0.017750962855451514,0.016150962855451513,6,6,high
2024-04-20,0.006125324037822938,0.004525324037822938,6,6,low
2024-04-21,-0.0013273475755538398,-0.00292734757555384,6,6,low
2024-04-22,-0.0005328304274883171,-0.002132830427488317,6,6,low
2024-04-23,-0.007769963286340598,-0.009369963286340599,6,6,low
2024-04-24,-0.020677781792785795,-0.022277781792785795,6,6,low
2024-04-25,-0.021077620014040368,-0.02267762001404037,6,6,low
2024-04-26,-0.0015039045891079173,-0.003103904589107917,6,6,low
2024-04-27,0.011519314031354002,0.009919314031354001,6,6,low
2024-04-28,-0.008301412160673333,-0.009901412160673334,6,6,low
2024-04-29,-0.011497888313717316,-0.013097888313717316,6,6,low
2024-04-30,-0.026588365519188827,-0.028188365519188827,6,6,low
2024-05-01,-0.0335829722983091,-0.0351829722983091,6,6,low
2024-05-02,-0.0357044092660173,-0.037304409266017295,6,6,low
2024-05-03,-0.004651741888761657,-0.006251741888761657,6,6,low
2024-05-04,0.0025416025142388065,0.0009416025142388064,6,6,low
2024-05-05,-0.006812412841351884,-0.008412412841351885,6,6,low
2024-05-06,-0.014923860808266503,-0.016523860808266504,6,6,low
2024-05-07,-0.005707930715287909,-0.007307930715287909,6,6,low
2024-05-08,-0.006639451057348757,-0.008239451057348758,6,6,low
2024-05-09,-0.0006639169086802982,-0.002263916908680298,6,6,low
2024-05-10,0.010193752623315752,0.008593752623315751,6,6,low
2024-05-11,0.003731080288767565,0.002131080288767565,6,6,low
2024-05-12,-0.012718592218368612,-0.014318592218368613,6,6,low
2024-05-13,-0.0012045558628182435,-0.0028045558628182433,6,6,low
2024-05-14,-0.01911747771087946,-0.02071747771087946,6,6,low
2024-05-15,-0.025003507105330346,-0.026603507105330347,6,6,low
2024-05-16,0.012922105729247655,0.011322105729247654,6,6,low
2024-05-17,-0.012809531451741421,-0.014409531451741422,6,6,low
2024-05-18,0.012367337306955443,0.010767337306955442,6,6,low
2024-05-19,0.01392301247561797,0.01232301247561797,6,6,low
2024-05-20,3.716855445430947e-05,-0.0015628314455456906,6,6,low
2024-05-21,0.006397054962124314,0.0047970549621243145,6,6,low
